10 መጽሐፍ ቅዱስ፣ ከተቃራኒ ፆታ ጋር ሊኖረን ስለሚገባው ግንኙነት ምክር በመስጠትም እርዳታ ያበረክትልናል። ,10 Macaafni Qulqulluun akkaataa nama saala faallaa taʼe tokko itti qabnu irratti gorsa nuu kennuudhaanis nu fayyada. 
ኢየሱስን በማዳመጥ የሚገኙትን ጥሩ ነገሮች በሚመለከት ተጨማሪ ሐሳብ ለማግኘት መጽሐፍ ቅዱሳችሁን ግለጡና ዮሐንስ 3:16፤ 8:28-30 እና የሐዋርያት ሥራ 4:12ን አንብቡ። ,"Yaadawwan gaggaarii dabalataa Yesusiin dhagaʼuudhaan argaman beekuu yoo barbaadde, Macaafa Qulqulluukee baasiitii Yohannis 3:16; 8:28-30 fi Hojii Ergamootaa 4:12 dubbisi. "
የኢየሱስን እናት አስመልክቶ በአሁኑ ጊዜ ተስፋፍተው ስለሚገኙት አንዳንድ ትምህርቶች መጽሐፍ ቅዱስ ምን እንደሚል እስቲ እንመርምር። ,"Mee haadha Yesus ilaalchisee barumsa yeroo ammaatti babal’atee jiru, wanta Macaafni Qulqulluun barsiisuu wajjin walbira qabnee haa qorru. "
መጽሐፍ ቅዱስ የሚሰጠው ማረጋገጫ ,Kitaabni Qulqulluun maal nuuf mirkaneessa? 
"መጽሐፍ ቅዱስ የአምላክ መንግሥት ምሥራች በመላው ምድር እንደሚሰበክ ተንብዮአል—ማቴዎስ 24:14፤ ራእይ 14:6, 7 ","Macaafni Qulqulluun misiraachoon Mootummaa Waaqayyoo addunyaa maratti akka lallabamu raajiidhaan dubbateera—Maatewos 24:14; Mul’ata 14:6, 7. "
ይሁን እንጂ ስለ መጽሐፍ ቅዱስ ትክክለኛ እውቀት ማግኘት ብቻውን ሐቀኛ ለመሆን በምናደርገው ትግል እንድናሸንፍ አይረዳንም። ,"Haa taʼu malee, walʼaansoo amanamummaa dhabuu wajjin goonu irratti moʼuuf, Kitaaba Qulqulluu irraa beekumsa sirrii argachuu caalaa wanti nu barbaachisu jira. "
መጽሐፍ ቅዱስ ቀጥተኛ መመሪያ ከማይሰጥባቸው ጉዳዮች ጋር በተያያዘ ይሖዋን የሚያስደስተው ምን እንደሆነ ማወቅ የምንችለው እንዴት ነው? ,"Yeroo ajajni Kitaaba Qulqulluu kallattiidhaan hin kennamnetti, wanta Yihowaa gammachiisu beekuu kan dandeenyu akkamitti? "
23 የመጽሐፍ ቅዱስ ትምህርት የተባለው መጽሐፍ በተለያየ የትምህርት ደረጃ ላይ ያሉና የተለያዩ ሃይማኖቶችን ይከተሉ የነበሩ ሰዎችን ማስተማር እንድንችል እኛን ለመርዳት የተዘጋጀ ነው። ,23 Kitaabni Barumsa Macaafa Qulqulluu jedhamu namoota sadarkaa barumsaa gara garaa qabaniifi amantii gara garaa hordofan akka ittiin gargaarruuf kan qophaa’edha. 
እውነት፦ መጽሐፍ ቅዱስ ሳይንሳዊ ነገሮችን አስመልክቶ የሚናገረው ነገር በሙሉ ትክክል ነው። ,Dhugaa: Wanti Kitaabni Qulqulluun saayinsii ilaalchisee dubbatu sirrii dha. 
ኢንተርኔት ላይ በብዛት ከቀረቡት ጥያቄዎች መካከል አንዱ “መጽሐፍ ቅዱስ ተመሳሳይ ፆታ ባላቸው ሰዎች ዘንድ ስለሚፈጸም ጋብቻ ምን ይላል?” የሚለው ነው። ,"Gaaffiiwwan guguddaa taʼan keessaa inni tokko, “Kitaabni Qulqulluun gaaʼela saala wal fakkaatu gidduutti raawwatamu ilaalchisee maal jedha?” kan jedhu dha "
የመጽሐፍ ቅዱስ መመሪያዎችን በመከተሌ ያገኘሁትን ጥቅም ልዘርዝር ብል መጽሐፍ የሚወጣው ይመስለኛል!,Qajeelfama Kitaaba Qulqulluu hordofuu kootiin faayidaan argadhe utuun barreessee kitaaba tokko taʼuu akka dandaʼu natti dhagaʼama! 
1:19) ጥቅስ የሚነበብ ከሆነ መጽሐፍ ቅዱስህን አውጥተህ ተከታተል። ,1:19) Yeroo caqasni dubbifamu Macaafa Qulqulluu keessan baasaatii hordofaa. 
ለምሳሌ፣ ፕሮፌሰር ጋምበል በአንድ ወቅት ኦገስቲን ጎረቤቱ የሚገኝ አንድ ሕፃን “ገልጠህ አንብብ፣ ገልጠህ አንብብ” ሲል በሰማ ጊዜ ይህን ድምፅ እንደ መለኮታዊ ትእዛዝ ቆጥሮ መጽሐፍ ቅዱስን እንደገለጠና ዓይኑ ያረፈበትን የመጀመሪያውን ጥቅስ እንዳነበበ ተናግረዋል። ,"Fakkeenyaaf, Gaambil, Ogastiiniin ilaalchisee, yeroo tokko mucaan ollaasaa tokko, “Fuudhii dubbisi, fuudhii dubbisi” yommuu jedhu akka dhagaʼeefi innis kun ajaja Waaqayyoo akka taʼe yaaduudhaan Macaafa Qulqulluu banee caqasa dura ijisaa irra buʼe akka dubbise barreesseera. "
በተለይም መጽሐፍ ቅዱስ በማንበብ፣ ለስብሰባ በመዘጋጀትና የቤተሰብ ጥናት በማድረግ ረገድ ትጉ መሆናችሁ እነዚህ እንቅስቃሴዎች ምን ያህል ጠቃሚ እንደሆኑ ለልጆቻችሁ ግልጽ መልእክት ያስተላልፋል። ,"Keessumaa, Macaafa Qulqulluu dubbisuu, walgaʼiiwwaniif qophaaʼuufi qayyabannaa maatii gochuuf kan dhimmitan yoo taʼe, sochiiwwan kun faayidaa akka qaban sirriitti hubatu. "
አምላክ መጽሐፍ ቅዱስ እንዲጻፍ ያደረገው በየትኛውም የምድር ክፍል የሚኖሩ ሰዎች ስለ እሱ እውነቱን እንዲያውቁ ብሎ ነው። ,"Waaqayyo Macaafa Qulqulluu kan barreessise, namoonni bakka hundatti argaman dhugaa waaʼeesaa ibsu akka irraa barataniifi. "
ይህ መጽሐፍ ከሁሉም አጭር ከመሆኑም በላይ ለማንበብ ቀላል ነው። ,Kitaabnisaa Wangeelota keessaa isa gabaabaafi dubbisuuf salphaa kan ta’edha.
ዘ ክሎዚንግ ኦቭ ዘ ዌስተርን ማይንድ የተባለው መጽሐፍ “ነገሮችን በማመዛዘንም ሆነ በሚታዩ ነገሮች ላይ ተመሥርቶ የተደረሰበት ድምዳሜ፣ ምድር የጽንፈ ዓለም እምብርት እንደሆነች የሚገልጸውን የግሪካውያን አመለካከት ትክክለኛነት የሚያረጋግጥ ይመስል ነበር” ይላል። ,"Kitaabni The Closing of the Western Mind jedhamu, “Xiinxalli godhamee fi muuxannoon, ilaalcha Giriikotaa lafti wiirtuu hawaa ti jedhu waan deggeru fakkaata ture” jedheera. "
መጽሐፍ ቅዱስ ስለ ትዳር የሚሰጠው ምክር የሚሠራ መሆኑን የትኛው ተሞክሮ ያሳያል? ,Gorsi Macaafa Qulqulluu faayidaa kan qabu ta’uusaa muuxannoo kamtu argisiisa? 
14 መጽሐፍ ቅዱስ ይሖዋ ሙታንን ለማስነሳት ከፍተኛ ጉጉት እንዳለው ያስተምራል። ,"14 Haata’u malee, namoota du’aa kaasuu ilaalchisee Yihowaatti maaltu dhaga’ama? "
በዚህ መጽሐፍ የመጀመሪያ ገጾች ላይ ያነበብካቸው ነገሮች ይፈጸማሉ ብለህ ለማመን ይከብድህ ይሆናል። ,"Yaadawwan fuulawwan jalqabaa kitaaba kanaa irratti ibsaman, abjuu sitti fakkaachuu dandaʼu. "
“መጽሐፍ ቅዱስን ለማንበብ ብሞክርም ሊገባኝ አልቻለም። ,"“Macaafa Qulqulluu dubbisuuf yaalee kan ani ture taʼus, hubachuu hin dandeenye. "
መጽሐፍ ቅዱስን ማጥናታችን ቤተሰባችንን አንድ አድርጎታል።”—ኤዚኪዬል ,Macaafa Qulqulluu qayyabachuun keenya Maatiin keenya akka walitti dhihaatu taasiseera.”—Iiziikiʼeel. 
መጽሐፍ ቅዱስን ስታነብ ቆም እያልክ እንደሚከተሉት ያሉ ጥያቄዎችን ራስህን ጠይቅ፦ ‘ይህ ዘገባ ስለ ይሖዋ ምን ያስተምረኛል? ,"Yaada Kitaaba Qulqulluu tokko yeroo dubbistu, xinnoo dhaabadhuutii gaaffiiwwan armaan gadii of gaafadhu: ‘Yaadni kun waaʼee Yihowaa maal na barsiisa? "
ይህ መጽሔት መጽሐፍ ቅዱስ ለእነዚህ ጥያቄዎች የሚሰጠውን መልስ ይዟል። ,Barreeffamni kun gaaffiiwwan kanaaf deebii Kitaaba Qulqulluu irratti hundaaʼe kennuuf kan qophaaʼe dha. 
አንዳንድ ባሎች መጽሐፍ ቅዱስ ሚስት ለባሏ እንድትገዛ የሚሰጠው ምክር፣ ልጅ ለወላጁ መታዘዝ እንዳለበት ከሚገልጸው ሐሳብ ጋር ይምታታባቸዋል። ,"Abbaan manaa yoo maal godhe wayya? Abbootiin manaa tokko tokko, yaada Macaafni Qulqulluun haati manaa bitamuu akka qabdu dubbatuufi mucaan tokko warrasaatiif ajajamuu akka qabu dubbatu ijuma tokkoon ilaalu. "
መጽሐፍ ቅዱስ ከሌሎች መጻሕፍት ሁሉ የተለየ የሆነው በምን መንገዶች ነው? ,Macaafni Qulqulluun kitaabota kaanirraa kan adda ta’e karaawwan kamiini? 
መጽሐፍ ቅዱስ ቶሎ ተስፋ እንዳንቆርጥ ያበረታታል። ,Kitaabni Qulqulluun abdii akka hin kutanne nu jajjabeessa. 
መጽሐፍ ቅዱስ “ቆርኔሌዎስም ዘመዶቹንና የቅርብ ወዳጆቹን ሰብስቦ [ጴጥሮስንና አብረውት የነበሩትን ሰዎች] እየጠበቃቸው ነበር” ይላል። ,"‘Qorneelewos, aantiisaafi michootasaa waamee, [Phexrosiifi namoota isaa wajjin garasaa dhufaa turan] eegaa’ ture. "
11 መጽሐፍ ቅዱስን ማጥናትና ባጠናነው ነገር ላይ ማሰላሰል ይሖዋን በደንብ ለማወቅ እንደሚረዳ የሚያሳዩ ጥቅሶችን እስቲ እንመልከት። ,"11 Yihowaa akka gaariitti beekuuf, faayidaa Macaafa Qulqulluu qayyabachuufi wanta dubbisnerratti xiinxaluun qabu fakkeenyaan ibsuuf caqasoota armaan gadii hubadhaa. "
በተጨማሪም ስለ መጽሐፍ ቅዱስ ትንቢቶች፣ ስለ አምላክ መንፈስ ፍሬ የተለያዩ ገጽታዎች፣ ሐዋርያው ጳውሎስ ስላደረጋቸው ሚስዮናዊ ጉዞዎች ሌላው ቀርቶ ይሖዋ ስለፈጠራቸው ግዑዛን ፍጥረታት ይበልጥ ለማወቅ ምርምር ማድረግ ይቻላል። ,"Kana malees, warri tokko tokko raajii Kitaaba Qulqulluu, bifawwan firii hafuura Waaqayyoo, adeemsa misiyoonummaa Phaawulos ergamaa ykn uumamawwan Yihowaa caalaatti barachuuf filataniiru. "
የይሖዋ ምሥክሮች መጽሐፍ ቅዱስን እንድትማር ሊረዱህ ዝግጁ ናቸው። ,Dhugaa Baatonni Yihowaa Kitaaba Qulqulluu akka qoʼattu si gargaaruu barbaadu. 
መልእክቱን ለሌሎች በግልጽ ለማስተላለፍ መጀመሪያ እኛ ራሳችን መጽሐፍ ቅዱስን በደንብ መረዳት ይኖርብናል። ,"Wanta Macaafni Qulqulluun jedhu namootatti dubbachuu keenya dura, ergaa caqasichaa akka gaariitti hubachuun keenya barbaachisaadha. "
መጽሐፍ ቅዱስ “ፍቅር ታጋሽ” እንደሆነ ይናገራል።—1 ቆሮንቶስ 13:4 ,"Macaafni qulqulluun, “Jaalalli danda’aa dha” jedha. —1 Qorontos 13:4. "
በዳንኤል መጽሐፍ ላይ ሚካኤል ‘የዳንኤል ሕዝብ’ ማለትም የእስራኤላውያን “አለቃ” ተብሎ ተጠርቷል። ,"Macaafa Daaniʼel keessatti, Mikaaʼel “isa isiniif [saba Daaniʼeliif] dhaabatu,” jechuunis Israaʼeliif dhaabatu akka taʼe ibsameera. "
መጽሐፍ ቅዱስ፣ አምላክ አለ ብለን በጭፍን እንድናምን አይጠብቅብንም ,Macaafni Qulqulluun ragaa tokko malee Waaqayyotti akka amannu nu hin jajjabeessu
በእርግጥም በያዕቆብ 3:5 ላይ የሚገኘው “በጣም ሰፊ የሆነን ጫካ በእሳት ለማያያዝ ትንሽ እሳት ብቻ ይበቃል” የሚለው ሐሳብ ምንኛ እውነት ነው! ,"Kun, yaanni Yaaqoob 3:5 irra jiruu fi “Ibiddi hammam xinnaatu illee caakkaa hammam guddatu iyyuu in guba” jedhu dhugaa taʼuu isaa mirkaneessa. "
በመጨረሻም 5 ኪሎ ሜትር ያህል እየተከታተለ ካሳደደኝ በኋላ ጫካ ውስጥ ተደብቄ አመለጥኩ። ,"Dhuma irratti, kiiloo meetira 5 erga na hordofee booda daggala keessa dhokadheen jalaa baʼe. "
እሱና ጓደኞቹ በፊልም ላይ ያዩአቸውን ገጸ ባሕርያት እያስመሰሉ ጫካ ውስጥ ይጫወቱ ነበር። ,Inniifi hiriyoonnisaa taatota fiilmiirratti argan fakkeessanii daggala keessatti taphatu turan. 
ጥቅጥቅ ካለው ጫካ ላይ ብዛት ያላቸው ወፎች አንድ ላይ መብረር ሲጀምሩ አካባቢው ድንገት በቀለማት አሸበረቀ! ,SIMBIRROONNI kun tuutaan yeroo balaliʼan halluu baayʼee miidhagutu mulʼata! 
"1:2, 3) ሐምሌ 1879 የወጣው የዚህ መጽሔት የመጀመሪያ እትም እንዲህ ብሎ ነበር፦ “እውነት በጣም ተንሰራፍቶ በሚገኝ የሐሰት አረም ልትዋጥ ምንም ያህል እንዳልቀራት በሕይወት ጫካ ውስጥ እንደምትገኝ ትንሽ አበባ ናት። ","1:2, 3) Barruun Masaraa Eegumsaa jalqabaa Adoolessa 1879tti maxxanfame akkana jedhee ture: “Dhugaan, abaaboo xinnoo bosona keessatti aramaa gurguddaadhaan marfamee fi liqimfamuu gaʼee wajjin wal fakkaata. "
በዓለም ላይ የሚገኙት ረጃጅም ዛፎች በአብዛኛው የሚያድጉት ጫካ ውስጥ ነው፤ ጫካ ውስጥ ያሉ ዛፎች እርስ በርስ ይደጋገፋሉ ,Mukeetii addunyaa irratti argaman keessaa yeroo baayʼee mukeetii guguddaan kan biqilan bosona mukeetiin itti wal deggeran keessatti dha 
ኢየሱስ ለሥራ የሚያስፈልገውን እንጨት ለማግኘት ወደ ጫካ ሄዶ ዛፍ ሲቆርጥና የቆረጠውን እንጨት ወደሚሠራበት ቦታ ተሸክሞ ሲያመጣ ይታይህ። ,Yommuu Yesus muka hojiif barbaachisu argachuuf gara bosonaa dhaqee muka muruufi mukicha bakka itti hojjetutti guuru sitti mul’ataa? 
ኬቴ ክራውስ በወቅቱ የነበረውን ሁኔታ በማስታወስ እንዲህ ብላለች፦ “አምስቱንም ቀናት ጫካ እያቋረጥን እንዲሁም ተራራ እየወጣንና እየወረድን ፊልሙ የሚታይበት ቦታ ለመድረስ ብቻ በእግራችን 10 ኪሎ ሜትር እንጓዝ ነበር።” ,"Kaatee Kiraaʼus akkas jechuudhaan dubbatteetti, “Diraamaa sana ilaaluuf jennee guyyaa shan dhaqa qofa kiilomeetira 10 kan deemnu siʼa taʼu bosona keessa deemna, gaara baanee buuna; akkasumas dachaa qaxxaamurra turre.” "
የአየሩ ሁኔታ በሚፈቅድበት ጊዜ ስብሰባዎቹ የሚካሄዱት ጫካ ውስጥ ነበር። ,Haalli qilleensaa yeroo nuuf heyyamutti muka jalatti walgaʼii godhanna turre. 
ስለ እንስሳት ማወቅ ያስደስተኝ ነበር፤ አስደናቂ የሆኑትን የዱር አራዊት ለማየት ብዙ ጊዜ ከጓደኞቼ ጋር ወደ ጫካ እንሄድ ነበር። ,"Beeyiladoota waanan jaalladhuuf, yeroo baayʼee bineensota dinqisiisoo ilaaluuf hiriyoota koo wajjin gara bosonaa deemna turre. "
የመጽሐፍ ቅዱስ ጸሐፊ የሆነው ያዕቆብ እንዲህ በማለት አስጠንቅቋል:- “ትልቅ ጫካ በትንሽ እሳት እንዴት ተቃጥሎ እንደሚጠፋ አስተውሉ፤ ምላስም እንደ እሳት ናት። ,"Barreessaa Macaafa Qulqulluu kan ta’e Yaaqoob, “Ibiddi hammam xinnaatu illee caakkaa hammam guddatu iyyuu in guba. "
"አንደኛው ራእይ 12:10, 11 ነው፤ ጥቅሱ ዲያብሎስ ድል የሚነሳው በምሥክርነታችን ቃል ብቻ ሳይሆን በበጉ ደም አማካኝነትም እንደሆነ ይናገራል። ","Caqasni inni jalqabaa Mulʼata 12:10, 11 isa Diiyaabilos kan moʼamu dubbii dhugaa baanuun qofa utuu hin taʼin dhiiga Hoolichaatinis akka taʼe dubbatu dha "
(9) ሐኪሞች በቀዶ ሕክምና ወቅት የሚፈስሰውን ደም ለመቀነስ በየትኞቹ መንገዶች ይጠቀማሉ? ,(9) Yeroo qaamni baqaqfamutti malawwan dhiigni baay’een akka hin dhangalaane gochuuf gargaaran kamfa’i? 
በተመሳሳይም ይሖዋ አምላክና የሚወደው ልጁ የአዳምን ዘሮች በመዋጀት ያለባቸውን የኃጢአት ዕዳ በፈሰሰው የኢየሱስ ደም አማካኝነት ሰርዘውላቸዋል። ,"Haaluma walfakkaatuun, Yihowaafi Ilmisaa inni jaallatamaan, dhiiga Yesus isa dhangalaʼerratti hundaaʼanii sanyii Addaam furuudhaan cubbuusaanii isaaniif dhiisaniiru. "
ሐኪሞቹ ደም ካልወሰደ በስተቀር ሕይወቱ ሊተርፍ አይችልም አሉ እንበል። ,Ogeeyyiin fayyaa dhiiga hin fudhatu taanaan ni du’a yoo jedhanoo? 
ቁጥራቸው እየጨመረ የመጣ ሆስፒታሎች ያለ ደም ሕክምና የሚሰጡ ሲሆን እንዲያውም አንዳንዶቹ እንዲህ ያለውን ሕክምና ከሁሉ የተሻለው የሕክምና ዘዴ እንደሆነ አድርገው ይመለከቱታል ,"Manneen yaalaa hedduun dhiiga malee yaalii fayyaa kan kennan yommuu taʼu, tokko tokkommoo malli kun isa kamirrayyuu filatamaa akka taʼetti ilaalu "
መጽሐፍ ቅዱስ እንዲህ ሲል መልሱን ይሰጠናል፦ “በኢየሱስ ደም የሚያምኑ ሁሉ ማስተሰረያ ያገኙ ዘንድ አምላክ እሱን መሥዋዕት አድርጎ አቅርቦታል። ,"Macaafni Qulqulluun akkas jedha: “[Yesus Kiristos] dhiiga isaa dhangalaasee duʼuudhaan warra isatti amananiif miʼa araaraa haa taʼuuf, Waaqayyo isa dhaabe. "
"ከሦስት ዓመት በኋላ ለሁለተኛ ጊዜ በጭንቅላቱ ውስጥ ደም ፈሰሰ፤ ከዚያም ረቡዕ ሰኔ 9, 2010 አረፈ። ","Waggaa sadii booda ammas sammuu isaa keessatti dhiigni kan dhangalaʼe ennaa taʼu, Roobii, Waxabajjii 9, 2010tti duʼe. "
(ዘዳግም 12:16፤ ሕዝቅኤል 18:4) ይሁን እንጂ እስራኤላውያን በእንስሳው ሥጋ ውስጥ አንድ ጠብታ ደም እንኳ እንዳይቀር የተለየ ጥረት እንዲያደርጉ እንዳልተነገራቸው ልብ በል። ,"(Keessa Deebii 12:16; Hisqi’el 18:4) Haata’u malee, Israa’eloonni copha dhiigaa foon keessatti argaman hundaa baasuuf carraaqqii addaa akka godhan akka itti hin himamne qalbeeffadhu. "
(5) ደም ከመውሰድ ጋር በተያያዘ ምን ዓይነት የጤና እክሎች ሊያጋጥሙ ይችላሉ? ,(5) Balaawwan dhiiga fudhachuu wajjin wal qabatan maalfa’i? 
እንዲህ ያለው ታማኝነት የውድድርና የፉክክር መንፈስ እንዲኖር ይባስ ብሎም ደም መፋሰስና የጅምላ ጭፍጨፋ እንዲከሰት ምክንያት ሆኗል። ,"Amanamummaan akkasii, wal dorgommii fi wal morkiin akka jiraatu kan godhu taʼuu isaa irra iyyuu, yeroo tokko tokko immoo namoonni akka wal ajjeesan gochuu dandaʼa. "
አንዳንድ ጊዜ ደም በደም ሆኜ ራሴን እስክስት ድረስ ይደበድበኛል። ,Yeroo tokko tokko hamman dhiiguufi hamman of wallaalutti na reeba. 
እኛም ሆንን ቤተሰቦቻችን ደም መውሰድ ባንፈልግም ከአምላክ ሕግ ጋር የማይጋጭ እስከሆነ ድረስ የተሻለ የተባለውን ሕክምና ማግኘት እንፈልጋለን። ,"Dhiiga fudhachuu baannus, nuufis taʼe maatii keenyaaf seera Waaqayyoo haala hin cabsineen hamma dandaʼametti yaaliin fayyaa gaarii taʼe akka nuuf godhamu barbaanna. "
ኢየሱስ ለ12 ዓመታት ደም ይፈሳት የነበረችን ሴት ባነጋገረበት ወቅት በዚህ መንገድ ጠርቷታል። ,"Yesuus, dubartii waggaa 12f dhiigni ishii dhangalaʼuudhaan ishii rakkisaa ture yeroo haasofsiisetti jechichatti fayyadameera. "
3:21) በቤዛው ላይ እምነት ስላለን የኢየሱስ ደም ኃጢአታችንን ይሸፍንልናል፤ በዚህም የተነሳ በአምላክ ፊት ንጹሕ አቋም ይኖረናል። ,"3:21) Furicharratti amantii akka qabnu waan argisiisneef, dhiigni Yesus cubbuu keenya kan haguuge siʼa taʼu, nuyis Waaqayyo duratti akka qulqulluutti ilaalamneerra. "
ይሁንና ቅዱስ የሆኑት የይሖዋ ሕዝቦች ደም እንዴት ጥቅም ላይ መዋል እንዳለበት የመወሰን መብት ያለው ፈጣሪ እንደሆነ ይገነዘባሉ። ,"Sabni Yihowaa warri qulqulluu taʼan garuu, dhiigatti akkamitti fayyadamuu akka qabnu nutti himuuf mirga kan qabu Uumaa keenya qofa akka taʼe amanu. "
14 ይሖዋ ለኢዩ የሰጠው ትእዛዝ እንዲህ የሚል ነበር:- “የአገልጋዮቼን የነቢያትን ደም እንዲሁም የእግዚአብሔርን አገልጋዮች ደም ሁሉ ከኤልዛቤል እጅ እበቀል ዘንድ አንተ የጌታህን የአክዓብን ቤት ትመታለህ። ,14 Abboommiin Yihowaan Yehuudhaaf kenne kan akkas jedhu ture: “Ani immoo dhiiga garboota koo warra raajotaa fi dhiiga garboota koo warra kaanii hundumaafis Iizaabel irratti ijaa akkan baafadhutti ati mana gooftaa kee Ahaab in rukutta. 
ደም ይፈሳት የነበረ አንዲት ሴት በሰዎች መካከል አልፋ በመምጣት የኢየሱስን ልብስ ስትነካ ተፈወሰች። ,"Dubartiin dhiigni ishee dhangalaʼaa ture namoota hedduu keessa dabartee uffata Yesus kan tuqxe siʼa taʼu, dhukkuba ishee irraa fayyite. "
ውኃ አስመጥቶ እጆቹን በመታጠብ “እኔ ከዚህ ሰው ደም ንጹሕ ነኝ” አለ።,Harkasaa erga dhiqatee booda: “Ani dhiiga nama kanaa irratti yakka hin qabu!” isaaniin jedhe. 
‘ለአሥራ ሁለት ዓመት ደም ሲፈሳት ከኖረች አንዲት ሴት’ ጋር በተያያዘ የተፈጸመው ሁኔታ ይህን ያሳያል። ,"Kun, ‘dubartii waggaa kudha lamaaf dhiignishee dhaabachuu diduudhaan rakkattu tokkoo’ wajjin haala wal qabateen ifa taʼeera. "
በመታሰቢያው በዓል ላይ ከወይኑ የሚካፈሉት ክርስቲያኖች “ከክርስቶስ ደም ጋር ኀብረት” የሚኖራቸው በምን መንገድ ነው? ,Namoonni ayyaana Yaadannoorratti wayinicharraa hirmaatan ‘dhiiga Kiristosirraa kan hirmaatan’ akkamitti? 
8. (ሀ) በአፍሪካ በተካሄዱ ግጭቶች ላይ የሃይማኖት መሪዎች ደም መፋሰስን ሲያበረታቱ የነበረው እንዴት ነው? ,"8. (a) Geggeessitoonni amantii, yeroo walitti buʼiinsi Afriikaa keessatti uumametti ajjeechaa kan jajjabeessan akkamitti? "
“ከሰው ሁሉ ደም ንጹሕ” ለመሆን ምን ማድረግ ይኖርብናል? ,“Dhiiga nama hundumaa irraa qulqulluu” taʼuuf maal gochuu qabna? 
ስለዚህ ከደም እንድንርቅ የተሰጠንን ትእዛዝ ለማክበር ስንል ማንም ሰው ደም በደም ሥራችን እንዲሰጠን አንፈቅድም። ,"Kanaafuu, dhiigarraa akka fagaannuuf abboommii nuu kenname eeguuf namni kamiyyuu karaa hidda dhiiga keenyaa akka dhiiga nuuf kennu hin heyyamnu jechuudha. "
ቀዩ ወይን የኢየሱስን ደም ይወክላል። ,Wayiniin inni diimaan dhiiga Yesus bakka bu’a.
በማለት ከጠየቃቸው በኋላ እንዲህ አላቸው፦ “የሚቃጠለውን የአውራ በግና የሰቡ እንስሳትን ስብ ጠግቤአለሁ፤ በበሬ፣ በበግ ጠቦትና በፍየል ደም ደስ አልሰኝም። . . . ,"Ani aarsaa korbeessa hoolaa fi moora horii coccoomoo quufeera, akkasumas immoo dhiiga tuntunoo, dhiiga ilmoo hoolaa fi dhiiga ilmoo reettiitti ani hin gammadu. . .  "
የአምላክ ውድ ስጦታ የሆነውን ሕይወቱን ለማትረፍ ሲል ያለ ደም የሚሰጡ አማራጭ የሕክምና ዘዴዎችን ይቀበላል። ,Lubbuusaa isa kennaa Waaqayyoo ta’e oolchuuf jecha yaaliiwwan dhiiga malee kennaman ni fudhata. 
እንዲህ በማለት ጽፋለች፦ “አንዳንድ የቅርብ ጓደኞቼ እውነትን ተዉ፤ በዚሁ ጊዜ ላይ ደግሞ አባቴ በአንጎሉ ውስጥ ደም በመፍሰሱ ታመመ፤ ይህ ወቅት በጣም ከብዶኝ ነበር። ,"Akkas jetteetti: “Michoonnikoo tokko tokko yommuu gumiirraa fagaatan baay’ee dhiphadhee kanan ture si’a ta’u, abbaankoos yeruma kana dhiigni sammuusaa keessatti dhangala’ee ture. "
(4) በቅርቡ በሆስፒታሎች ውስጥ በተካሄዱ ጥናቶች መሠረት ደም መውሰድን በተመለከተ ምን ነገር ሊታወቅ ችሏል? ,"(4) Dhiigatti fayyadamuu ilaalchisee, qoʼannoowwan dhiheenya kana mana yaalaatti godhaman maal argisiisu? "
መጽሐፍ ቅዱስ ለከፍተኛ ደም መፋሰስ ምክንያት የሆነውን ነገር የሚገልጸው እንዴት ነው? ,Macaafni Qulqulluun dhiiga hedduu dhangala’eef wanta sababii guddaa ta’e ilaalchisee maal jedha? 
እርግጥ ነው፤ እንደ ሌላው የሰው ዘር ሁሉ እነዚህ አይሁዳውያንም በኢየሱስ ክርስቶስ ደም መዋጀት ነበረባቸው።—1 ጢሞ. ,"Dhugaadha, Yihudoonni kunis akkuma warra kaanii dhiiga Yesus Kiristosiin bitamuu qabu turan.—1 Xim. "
“የገዛ ራሱን ደም” ዋጋ ይዞ ‘ስለ እኛ በአምላክ ፊት ለመታየት’ ቀርቧል። ,Gatii “dhiiga ofii isaa” qabatee ‘Waaqayyo duratti nuuf mul’ateera.’ 
ከሰው ወይም ከእንስሳት ሂሞግሎቢን የሚቀመሙ መድኃኒቶች ከፍተኛ የደም ማነስ ያጋጠማቸውን ወይም በጣም ብዙ ደም የፈሰሳቸውን ሕሙማን ለማከም አገልግለዋል። ,"Hiimoogiloobiiniin namoota ykn horiirraa argaman, namoota hanqina dhiigaa cimaa qaban ykn dhiignisaanii garmalee dhangala’e ittiin yaaluuf fayyada. "
በወቅቱ ያጋጥመን የነበረው ከባድ ችግር ሐኪሞች ያለ ወላጆች ፈቃድ ለይሖዋ ምሥክር ልጆች ደም መስጠታቸው ሲሆን ይህን ለማድረግም ብዙውን ጊዜ ከፍርድ ቤት ፈቃድ ያገኙ ነበር። ,"Yeroo sanatti rakkina guddaa kan ture doktooronni heyyama warraa malee ijoollee Dhugaa Baatota taʼaniif dhiiga kan kennan yommuu taʼu, kana gochuufis yeroo baayʼee manneen murtiirraa heyyama argatu turan. "
ስለ ደም ቅድስና ትኩረት ተሰጥቶ የተብራራው መቼና እንዴት ነበር? ,Dhiigni qulqulluu ta’uunsaa kan ibsame yoomiifi akkamitti ture? 
